,home_team_id,away_team_id,result,away_expected_points,away_xg,away_np_xg,away_np_xg_difference,away_ppda,away_deep_completions,home_expected_points,home_xg,home_np_xg,home_np_xg_difference,home_ppda,home_deep_completions
3307,74,82,1,0.9445,1.88473,1.88473,0.1251299999999999,7.576923076923077,6,1.8373,2.52077,1.7596,-0.1251299999999999,10.444444444444445,12
3308,229,245,3,0.7138,1.6549,1.6549,-1.10868,18.5,3,2.092,2.76358,2.76358,1.10868,4.466666666666667,11
3309,83,78,0,1.1096,1.19194,1.19194,-0.3437399999999999,17.22222222222222,5,1.6022,1.53568,1.53568,0.3437399999999999,12.6875,13
3310,83,245,0,0.0723999999999999,0.497609,0.497609,-2.036701,16.8,6,2.8822,3.29548,2.53431,2.036701,8.444444444444445,6
3311,73,228,0,0.0732,0.601049,0.601049,-2.539491,7.038461538461538,6,2.8839,3.14054,3.14054,2.539491,12.041666666666666,10
3312,220,244,1,0.1958999999999999,1.2788,1.2788,-1.7795300000000005,11.956521739130435,4,2.7147,3.8195,3.05833,1.7795300000000005,6.3125,11
3313,80,71,3,0.3856,0.765794,0.765794,-1.614446,12.291666666666666,2,2.449,2.38024,2.38024,1.614446,4.542857142857143,19
3314,78,75,0,0.2256999999999999,0.198959,0.198959,-1.735751,8.407407407407407,2,2.6233,1.93471,1.93471,1.735751,12.952380952380953,14
3315,88,87,0,0.0746,0.318171,0.318171,-2.694259,25.444444444444443,3,2.8769,3.01243,3.01243,2.694259,11.0,18
3316,249,229,1,0.6775,0.383739,0.383739,-0.7306709999999998,5.5,5,1.9963,1.11441,1.11441,0.7306709999999998,16.307692307692307,5
3317,86,89,0,0.0499,0.334127,0.334127,-2.997493,6.230769230769231,5,2.9128000000000003,3.33162,3.33162,2.997493,7.323529411764706,11
3318,81,74,0,0.4503,0.318261,0.318261,-1.085369,7.758620689655173,3,2.3067,1.40363,1.40363,1.085369,8.972972972972974,3
3319,72,82,1,1.9082,1.39177,0.630599,-0.192766,8.61111111111111,9,0.8078000000000001,0.823365,0.823365,0.192766,12.655172413793103,7
3320,73,220,3,2.3928,2.63392,2.63392,1.4807,11.0,13,0.4467,1.15322,1.15322,-1.4807,11.5,7
3321,80,87,1,0.1217999999999999,0.202217,0.202217,-1.986813,10.419354838709678,8,2.7888,2.18903,2.18903,1.986813,15.75,12
3322,245,249,0,0.2799,0.613917,0.613917,-1.818563,10.434782608695652,4,2.5911,2.43248,2.43248,1.818563,5.392857142857143,12
3323,75,71,3,1.6521,1.00159,1.00159,0.329993,10.4,11,1.0131,0.671597,0.671597,-0.329993,10.22222222222222,2
3324,89,244,0,0.9062,0.64499,0.64499,-0.4995100000000001,17.705882352941178,2,1.7546,1.1445,1.1445,0.4995100000000001,9.473684210526317,12
3325,81,86,3,2.6578,2.84091,2.84091,2.00749,6.36,11,0.2293,0.83342,0.83342,-2.00749,11.583333333333334,3
3326,71,249,0,0.3483,0.232452,0.232452,-1.194728,12.391304347826088,1,2.4333,1.42718,1.42718,1.194728,6.052631578947368,8
3327,244,86,3,0.5442,1.02337,1.02337,0.4804989999999999,5.481481481481482,9,2.2488,2.06521,0.542871,-0.4804989999999999,12.5625,5
3328,228,81,3,2.0868,1.23261,1.23261,0.776086,16.57894736842105,4,0.6348,0.456524,0.456524,-0.776086,4.277777777777778,9
3329,75,73,3,2.2461,1.92396,1.92396,1.191995,10.681818181818182,7,0.5454,0.731965,0.731965,-1.191995,12.176470588235292,5
3330,89,72,0,0.1005,0.949183,0.949183,-3.4365969999999995,12.214285714285714,4,2.8542,4.38578,4.38578,3.4365969999999995,10.642857142857142,18
3331,74,88,3,2.871,3.05999,2.29883,1.806029,8.88888888888889,11,0.0771,0.492801,0.492801,-1.806029,54.888888888888886,1
3332,82,220,0,2.1066,1.47549,1.47549,0.881351,6.392857142857143,10,0.6321,0.594139,0.594139,-0.881351,13.571428571428571,7
3333,229,80,0,1.4924999999999995,0.815308,0.815308,0.2141549999999999,10.176470588235292,14,1.1256,0.601153,0.601153,-0.2141549999999999,10.035714285714286,3
3334,245,78,3,2.6913,3.22687,3.22687,2.20612,11.0,6,0.2087999999999999,1.02075,1.02075,-2.20612,5.186046511627907,7
3335,87,83,1,0.1038999999999999,1.53631,1.53631,-2.3426400000000003,13.238095238095235,1,2.8477,4.64012,3.87895,2.3426400000000003,7.423076923076923,19
3336,71,86,0,0.317,0.425086,0.425086,-1.492934,5.7631578947368425,6,2.5232,1.91802,1.91802,1.492934,6.962962962962963,12
3337,80,220,3,2.6734,2.52107,2.52107,2.05776,10.375,11,0.2155,0.46331,0.46331,-2.05776,15.55,6
3338,72,228,3,1.141,1.92209,1.92209,-0.32053,13.466666666666669,8,1.6252,2.24262,2.24262,0.32053,13.5625,5
3339,88,75,0,1.6119,1.92692,1.92692,1.081066,21.789473684210527,7,1.0881,1.60702,0.845854,-1.081066,9.6,2
3340,74,78,3,1.5492,0.86306,0.86306,0.184611,9.090909090909092,8,1.0869,0.678449,0.678449,-0.184611,8.478260869565217,9
3341,82,73,3,0.6973,1.20598,1.20598,-1.1000599999999998,13.157894736842104,5,2.0974,2.30604,2.30604,1.1000599999999998,8.909090909090908,8
3342,229,244,0,1.8684000000000005,1.5133,1.5133,0.5741800000000001,12.952380952380953,4,0.8375999999999999,0.93912,0.93912,-0.5741800000000001,14.0,3
3343,249,89,3,2.6994,3.33747,3.33747,2.28458,6.888888888888889,17,0.2022,1.05289,1.05289,-2.28458,16.529411764705884,5
3344,81,83,1,1.978,2.71782,1.95665,0.7568699999999999,6.5,10,0.7921,1.96095,1.19978,-0.7568699999999999,15.8,4
3345,245,87,3,2.3787000000000003,2.65476,2.65476,1.48728,4.28125,13,0.4553999999999999,1.16748,1.16748,-1.48728,32.35294117647059,2
3346,83,74,1,0.7431,1.43063,1.43063,-0.96546,18.928571428571427,3,2.0364,2.39609,2.39609,0.96546,4.16,23
3347,244,71,1,1.1498000000000002,1.66602,1.66602,-0.3656000000000001,8.3125,4,1.6088,2.03162,2.03162,0.3656000000000001,9.23076923076923,7
3348,78,72,1,1.3073,0.433712,0.433712,0.065575,8.818181818181818,3,1.1770999999999998,0.368137,0.368137,-0.065575,9.4375,5
3349,228,245,0,0.9746,1.07482,1.07482,-0.3628099999999998,6.3125,4,1.6787,1.43763,1.43763,0.3628099999999998,12.176470588235292,1
3350,75,229,0,0.1747,0.59626,0.59626,-1.31186,6.482758620689655,5,2.7367000000000004,2.66929,1.90812,1.31186,14.157894736842104,5
3351,87,249,0,0.1197,0.724666,0.724666,-2.602784,32.45454545454545,8,2.8212,3.32745,3.32745,2.602784,2.5294117647058822,11
3352,73,81,3,2.4041999999999994,2.52322,2.52322,1.548533,14.0,8,0.4367999999999999,0.974687,0.974687,-1.548533,9.352941176470589,8
3353,86,82,0,0.1091,0.883001,0.883001,-3.102319,14.166666666666666,2,2.8387999999999995,3.98532,3.98532,3.102319,14.176470588235292,12
3354,71,228,0,0.5112,0.079864,0.079864,-0.7592949999999999,8.125,1,2.0634,0.839159,0.839159,0.7592949999999999,15.3125,7
3355,245,75,1,1.3744,2.08594,2.08594,-0.01051,5.12,7,1.39,2.09645,2.09645,0.01051,7.275862068965517,2
3356,229,78,0,0.7442,0.580294,0.580294,0.2131759999999999,8.75,5,1.9463,1.12829,0.367118,-0.2131759999999999,9.5,3
3357,80,244,3,0.8825000000000001,0.695344,0.695344,-0.5158960000000001,14.4,3,1.8125,1.21124,1.21124,0.5158960000000001,8.333333333333334,10
3358,88,83,0,0.2988,0.398372,0.398372,-1.6133080000000002,16.842105263157894,6,2.5443,2.01168,2.01168,1.6133080000000002,10.464285714285714,9
3359,249,220,0,1.2946,2.33064,2.33064,1.414513,4.52,15,1.4584,2.43846,0.916127,-1.414513,20.35,6
3360,81,87,3,1.9903,1.7045,1.7045,0.7651519999999999,4.78125,12,0.7462,0.939348,0.939348,-0.7651519999999999,25.84210526315789,2
3361,72,86,3,2.7298,2.86368,2.86368,2.086672,9.0,9,0.178,0.777008,0.777008,-2.086672,11.363636363636363,6
3362,74,73,3,1.7941,0.988554,0.988554,0.51152,10.22222222222222,5,0.859,0.477034,0.477034,-0.51152,7.884615384615385,5
3363,82,89,1,1.1016,1.96508,1.96508,-0.4073100000000003,12.470588235294118,12,1.6641,2.37239,2.37239,0.4073100000000003,15.285714285714286,2
3364,244,249,0,0.9708,0.939693,0.939693,-0.3808969999999999,18.75,3,1.6869,1.32059,1.32059,0.3808969999999999,11.583333333333334,5
3365,220,229,0,0.0935,0.603985,0.603985,-3.000725,15.285714285714286,3,2.8604000000000003,3.60471,3.60471,3.000725,7.133333333333334,12
3366,78,81,0,1.1248999999999998,1.98262,1.98262,0.4249100000000001,8.75,1,1.5977,2.31888,1.55771,-0.4249100000000001,7.55,13
3367,73,245,0,0.5937,1.33691,1.33691,-1.18032,6.870967741935484,9,2.206500000000001,2.51723,2.51723,1.18032,12.55,8
3368,228,88,3,2.7486,2.32338,1.56221,1.130397,9.333333333333334,11,0.1533,0.431813,0.431813,-1.130397,18.952380952380956,2
3369,87,82,0,0.6961,1.44927,1.44927,-0.2186699999999999,27.73333333333333,3,2.0989,2.42911,1.66794,0.2186699999999999,8.75,7
3370,89,71,0,0.6027,0.434738,0.434738,-0.870862,23.642857142857142,4,2.1153,1.3056,1.3056,0.870862,9.56,12
3371,86,74,0,0.0355,0.897175,0.897175,-3.017395,15.352941176470589,4,2.9389,3.91457,3.91457,3.017395,6.08,12
3372,75,72,1,1.3268,3.28648,2.52531,-0.0383799999999996,8.692307692307692,9,1.4183,3.32486,2.56369,0.0383799999999996,7.523809523809524,5
3373,83,80,0,0.2658,0.785202,0.785202,-1.997998,23.76923076923077,8,2.6199000000000003,2.7832,2.7832,1.997998,12.458333333333334,13
3374,87,228,0,0.5823999999999999,0.740125,0.740125,-0.1724259999999999,28.416666666666668,4,2.1703,1.67372,0.912551,0.1724259999999999,9.964285714285714,10
3375,88,81,0,0.123,0.492075,0.492075,-2.5070050000000004,32.75,2,2.8071,2.99908,2.99908,2.5070050000000004,6.833333333333333,15
3376,220,89,0,0.8245,1.32105,1.32105,-0.0173099999999999,17.095238095238095,9,1.9441,2.09953,1.33836,0.0173099999999999,6.642857142857143,6
3377,73,80,3,1.8037,1.76852,1.76852,0.5509700000000002,6.3478260869565215,13,0.9385,1.21755,1.21755,-0.5509700000000002,19.3125,9
3378,87,244,0,0.0888,0.183892,0.183892,-1.808108,9.0,3,2.8452,1.992,1.992,1.808108,7.695652173913044,13
3379,88,245,0,0.0489,0.140924,0.140924,-1.932626,22.84210526315789,0,2.9148,2.83472,2.07355,1.932626,7.5,14
3380,82,78,0,0.546,0.306669,0.306669,-0.8499809999999999,10.79310344827586,4,2.1627,1.15665,1.15665,0.8499809999999999,7.814814814814815,1
3381,229,71,0,1.9155,1.50158,1.50158,0.6955299999999999,7.142857142857143,7,0.8073,0.80605,0.80605,-0.6955299999999999,8.357142857142858,2
3382,86,83,3,1.3011,1.29061,1.29061,-0.0816299999999998,7.961538461538462,8,1.4103,1.37224,1.37224,0.0816299999999998,8.208333333333334,11
3383,81,89,0,0.9068,1.1942,1.1942,-0.5719800000000002,7.739130434782608,15,1.8431,1.76618,1.76618,0.5719800000000002,28.846153846153847,4
3384,220,72,3,1.2187,2.94223,2.94223,-0.29494,17.05,10,1.5493,3.23717,3.23717,0.29494,3.0588235294117645,16
3385,228,75,0,2.1988000000000003,2.92566,1.31616,-0.4366000000000001,10.642857142857142,4,0.616,1.75276,1.75276,0.4366000000000001,7.296296296296297,10
3386,249,74,0,2.2749,3.31096,2.54979,1.39769,10.857142857142858,12,0.5508,1.91326,1.1521,-1.39769,13.0,8
3387,71,82,0,0.8294,1.18505,0.423878,-1.375992,8.875,6,1.8896,1.79987,1.79987,1.375992,10.423076923076923,10
3388,80,249,1,2.1382000000000003,1.96797,1.96797,0.968789,13.884615384615383,2,0.652,0.999181,0.999181,-0.968789,5.15,10
3389,78,73,0,0.3864999999999999,0.262022,0.262022,-1.140348,13.347826086956522,5,2.3794,1.40237,1.40237,1.140348,14.31578947368421,9
3390,245,86,1,1.613,2.35118,0.82884,-0.4256599999999999,3.6206896551724137,9,1.0808,2.01567,1.2545,0.4256599999999999,7.892857142857143,5
3391,89,229,0,0.0686,0.268789,0.268789,-2.832391,13.5,4,2.8856,3.10118,3.10118,2.832391,8.580645161290322,13
3392,74,228,3,2.4343,1.27085,1.27085,1.121201,7.869565217391305,11,0.3339999999999999,0.149649,0.149649,-1.121201,12.77777777777778,0
3393,83,220,3,2.2904,2.21276,2.21276,1.2541089999999997,9.55,2,0.5195,0.958651,0.958651,-1.2541089999999997,10.484848484848484,8
3394,244,81,0,0.0057,0.203312,0.203312,-4.222397999999999,19.133333333333333,2,2.9901,4.42571,4.42571,4.222397999999999,12.947368421052632,7
3395,72,88,3,1.1956,1.04338,1.04338,-0.14259,17.153846153846153,9,1.4578,1.18597,1.18597,0.14259,25.4,1
3396,75,87,3,2.337,1.77085,1.77085,1.243354,5.466666666666667,13,0.4529999999999999,0.527496,0.527496,-1.243354,12.166666666666666,3
3397,86,220,0,0.0424,0.593493,0.593493,-3.5200970000000003,7.0,2,2.932,4.11359,4.11359,3.5200970000000003,9.27027027027027,15
3398,73,89,3,2.0648,1.71783,1.71783,0.902107,13.227272727272728,12,0.6884,0.815723,0.815723,-0.902107,20.0,8
3399,228,78,1,1.1376000000000002,1.70785,1.70785,0.51383,11.933333333333334,10,1.5603,1.95519,1.19402,-0.51383,9.136363636363637,12
3400,87,71,1,1.8779,1.46948,0.708313,-0.210195,12.681818181818182,2,0.8110999999999999,0.918508,0.918508,0.210195,3.0789473684210527,10
3401,249,83,0,0.7008,0.4902,0.4902,-0.6495,2.789473684210526,11,1.9992,1.1397,1.1397,0.6495,16.88235294117647,5
3402,82,244,3,1.0321,1.15344,1.15344,-0.46323,19.625,5,1.6936,1.61667,1.61667,0.46323,13.266666666666667,3
3403,229,72,1,2.217,2.46976,2.46976,1.18,9.03125,9,0.5913,1.28976,1.28976,-1.18,8.19047619047619,6
