,home_team_id,away_team_id,result,away_expected_points,away_xg,away_ppda,away_deep_completions,home_expected_points,home_xg,home_ppda,home_deep_completions,home_rating,away_rating,wins,draws,losses,oppos_wins,oppos_draws,oppos_losses,goals,shots,shotontarget,cornerkicks,fouls,yellowcards,redcards,oppos_goals,oppos_shots,oppos_shotontarget,oppos_cornerkicks,oppos_fouls,oppos_yellowcards,oppos_redcards
1555,88,86,0,0.2327,0.554763,30.46153846153846,2,2.6351000000000004,2.46904,8.818181818181818,9,3.9293650793650796,1.5714285714285714,0.6000000000000001,0.0,-0.6,0.6666666666666666,0.3333333333333333,0.0,1.6,7.200000000000001,3.6000000000000005,4.800000000000001,-3.200000000000001,-1.0,-0.2,1.0,11.666666666666664,3.666666666666667,7.0,-5.000000000000001,-1.0,0.0
1556,81,229,3,1.6671,1.22301,10.346153846153848,4,1.0284,0.888887,14.333333333333334,7,1.9285714285714286,2.9285714285714284,,,,,,,,,,,,,,,,,,,,
1557,92,89,3,2.5312,2.90359,10.75,13,0.3309999999999999,1.09923,21.0,2,1.7857142857142858,3.5579365079365077,-0.4,0.0,0.4,0.0,0.3333333333333333,0.6666666666666666,-0.19999999999999996,-1.799999999999999,-0.8000000000000003,0.40000000000000036,-1.4000000000000004,-1.2,0.0,-1.0,-7.666666666666666,-3.333333333333334,-2.9999999999999996,0.0,1.6666666666666665,0.0
1558,227,83,3,1.8763,1.41005,4.5,15,0.8539000000000001,0.77426,16.363636363636363,5,2.923931623931624,3.857936507936508,,,,,,,,,,,,,,,,,,,,
1559,90,82,0,1.4467,0.582521,5.083333333333333,5,1.1059,0.454309,11.24,3,2.500793650793651,1.8579365079365078,-0.19999999999999996,0.0,0.2,0.0,0.3333333333333333,0.6666666666666666,-0.9999999999999998,-3.0,-1.3999999999999995,0.1999999999999993,1.4000000000000004,0.19999999999999996,0.0,-2.0,-4.333333333333334,-0.6666666666666665,-0.33333333333333304,2.333333333333332,1.0,-0.3333333333333333
1560,73,75,0,1.0545,1.82502,7.0,8,1.6923,2.22726,16.916666666666668,6,3.2142857142857144,2.342063492063492,0.19999999999999996,0.2,-0.39999999999999997,0.0,1.0,0.0,-0.3999999999999999,2.0,-1.0,2.8000000000000003,-0.3999999999999986,-0.8,0.0,0.0,-4.999999999999998,0.33333333333333304,-6.0,-2.999999999999999,-1.0,0.0
1561,80,227,0,0.2624999999999999,0.8276,18.363636363636363,3,2.6049,2.67145,4.0,13,4.357142857142857,2.0,,,,,,,,,,,,,,,,,,,,
1562,219,78,3,1.2036,0.746631,15.941176470588236,2,1.4471999999999998,0.87744,11.842105263157896,5,1.8571428571428572,2.3342592592592593,,,,,,,,,,,,,,,,,,,,
1563,88,228,0,0.0048,0.342698,38.18181818181818,3,2.9919,4.91621,10.857142857142858,22,5.214285714285714,1.9230769230769231,0.6000000000000001,-0.2,-0.4,1.0,0.0,0.0,0.5999999999999999,5.800000000000001,1.3999999999999995,4.800000000000001,-0.8000000000000007,-0.8,0.0,3.0,12.666666666666668,9.333333333333334,3.3333333333333335,2.333333333333332,-1.3333333333333335,-0.3333333333333333
1564,86,83,3,1.7786,0.90461,7.095238095238095,10,0.8492,0.412121,14.75,3,1.7142857142857142,2.642857142857143,-0.39999999999999997,0.2,0.19999999999999996,0.3333333333333333,0.0,0.6666666666666666,-0.6000000000000001,-3.0,-3.1999999999999997,-2.0,2.0,-0.40000000000000013,0.2,-0.33333333333333337,-7.0,0.3333333333333335,-2.6666666666666665,-1.0,0.0,0.0
1565,82,87,3,2.7332,3.01015,19.789473684210527,7,0.1811,0.788168,10.333333333333334,8,2.142857142857143,2.9293650793650796,-0.19999999999999996,0.0,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.19999999999999973,-2.8000000000000007,-1.6000000000000005,-1.0,0.8000000000000007,0.6000000000000001,0.0,0.33333333333333326,-1.3333333333333321,-1.666666666666666,-1.666666666666667,-4.0,-0.6666666666666667,0.0
1566,90,89,3,1.7992000000000004,1.64902,10.055555555555555,6,0.9274,1.17523,12.772727272727272,7,2.857936507936508,2.1436507936507936,0.20000000000000007,0.0,-0.2,0.0,0.0,1.0,0.40000000000000013,-2.5999999999999996,-0.39999999999999947,0.20000000000000018,1.799999999999999,-0.3999999999999999,-0.2,-1.666666666666667,-5.333333333333332,-3.333333333333333,-1.6666666666666665,3.0,-1.3333333333333335,0.0
1567,72,81,3,1.5939,1.52437,11.090909090909092,7,1.1214,1.26774,6.62962962962963,5,2.2857142857142856,3.0714285714285716,0.0,0.6,-0.6000000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6000000000000001,-0.40000000000000036,0.7999999999999998,-0.40000000000000036,-1.0,-1.0,0.4,0.6666666666666667,-3.666666666666668,0.6666666666666665,-2.666666666666667,6.333333333333332,1.0,0.0
1568,229,92,0,0.0428,0.208994,17.9375,3,2.9261,3.3916,17.384615384615383,11,4.142857142857143,1.0714285714285714,,,,,,,,,,,,,,,,,,,,
1569,74,220,1,1.159,1.97094,16.0,7,1.5480999999999998,2.19521,9.346153846153848,6,2.0714285714285716,3.0,,,,,,,,,,,,,,,,,,,,
1570,220,82,3,2.3728,2.11655,4.575757575757576,4,0.4389999999999999,0.817174,16.666666666666668,2,2.0,3.6153846153846154,,,,,,,,,,,,,,,,,,,,
1571,92,73,0,0.4392,0.976413,17.333333333333332,10,2.3859,2.29417,10.3125,10,3.4615384615384617,2.7857142857142856,-0.6,0.0,0.6000000000000001,0.3333333333333333,0.0,0.6666666666666666,-1.4,-1.4000000000000004,-1.0,-1.8000000000000003,-2.4000000000000004,0.19999999999999996,-0.2,-0.3333333333333335,-2.666666666666666,-0.6666666666666665,-1.666666666666666,4.0,0.6666666666666666,0.0
1572,227,88,3,2.9209,3.08415,7.642857142857143,18,0.0439,0.0980726,67.5,2,1.0,5.142857142857143,,,,,,,,,,,,,,,,,,,,
1573,78,86,1,0.6326,0.229309,9.344827586206897,1,1.9934,0.930793,7.35,9,2.0,1.4285714285714286,0.4,-0.2,-0.20000000000000007,0.0,0.3333333333333333,0.6666666666666666,0.0,2.8000000000000007,1.6000000000000005,0.39999999999999947,-2.6000000000000014,0.20000000000000018,0.0,-0.6666666666666667,4.0,-2.0,1.666666666666667,2.0,-1.3333333333333335,0.0
1574,228,90,1,1.3558,1.76133,12.08,5,1.387,1.77245,8.294117647058824,4,3.0,2.0722222222222224,,,,,,,,,,,,,,,,,,,,
1575,75,219,0,0.5392,0.688176,17.68421052631579,2,2.2444,1.80404,6.961538461538462,2,4.071428571428571,2.076923076923077,,,,,,,,,,,,,,,,,,,,
1576,87,74,0,0.1813,0.310467,24.36842105263158,5,2.6962,1.77893,17.4,13,2.142857142857143,1.3571428571428572,0.8,-0.4,-0.4,0.6666666666666666,0.3333333333333333,0.0,1.0000000000000002,1.200000000000001,2.6000000000000005,0.0,-0.40000000000000036,-0.8,-0.2,1.6666666666666667,13.0,5.333333333333334,1.0000000000000004,4.666666666666666,-0.3333333333333335,0.0
1577,89,229,1,1.8389,1.1185,17.863636363636363,7,0.8489,0.62283,16.583333333333332,12,2.5,2.5,0.19999999999999996,-0.4,0.2,0.6666666666666666,0.0,0.3333333333333333,0.6000000000000001,-1.5999999999999996,1.3999999999999995,-0.7999999999999998,1.8000000000000007,0.8,0.4,2.3333333333333335,11.333333333333332,9.0,3.6666666666666665,2.999999999999999,0.33333333333333326,-0.3333333333333333
1578,83,72,0,1.4826,1.06523,17.166666666666668,5,1.1892,0.930544,4.870967741935484,15,2.642857142857143,2.1538461538461537,0.39999999999999997,-0.6,0.2,1.0,0.0,0.0,0.3999999999999999,2.5999999999999996,2.4000000000000004,1.6,1.5999999999999996,0.0,-0.4,3.0,7.000000000000002,6.0,1.0,-1.6666666666666679,0.0,0.0
1579,81,80,1,2.0176,1.88344,5.6923076923076925,12,0.7327,1.0177,27.0,4,1.3571428571428572,3.0,-0.8,0.0,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1.7999999999999998,-8.600000000000001,-2.4000000000000004,-1.8000000000000003,2.4000000000000004,2.8,0.0,0.0,-10.0,-2.0,-0.3333333333333339,1.3333333333333321,1.666666666666667,0.0
1580,83,90,0,2.1028,2.62141,10.296296296296296,4,0.6981999999999999,1.57061,9.0,9,2.142857142857143,2.230769230769231,0.20000000000000007,-0.2,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5999999999999999,3.1999999999999993,1.7999999999999998,0.7999999999999998,1.4000000000000004,-0.40000000000000013,0.0,0.3333333333333335,2.666666666666668,2.0,0.666666666666667,0.6666666666666679,0.0,0.0
1581,80,87,1,1.3651,1.74071,15.304347826086955,8,1.3807,1.77638,40.55555555555556,4,2.4285714285714284,2.5714285714285716,-0.19999999999999996,0.2,0.0,0.3333333333333333,0.6666666666666666,0.0,0.20000000000000018,4.200000000000001,0.1999999999999993,0.40000000000000036,-1.799999999999999,0.0,0.0,0.33333333333333337,-0.6666666666666661,-1.0,1.0000000000000004,-1.666666666666666,0.0,0.0
1582,72,228,0,0.2253,0.536317,10.0,6,2.649,2.31538,8.307692307692308,7,4.215873015873016,1.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,-0.40000000000000013,-1.8000000000000007,-1.0,0.0,2.0,0.40000000000000013,0.2,2.0,2.666666666666668,3.666666666666667,5.333333333333334,-1.333333333333334,-0.6666666666666667,0.0
1583,219,82,3,2.7757,2.33733,14.266666666666667,1,0.1381,0.339245,6.142857142857143,3,1.357936507936508,2.286507936507937,,,,,,,,,,,,,,,,,,,,
1584,88,220,0,0.0648,0.23023,33.0,0,2.8899000000000004,2.90697,6.052631578947368,21,5.214285714285714,1.1428571428571428,,,,,,,,,,,,,,,,,,,,
1585,86,75,3,2.3033,1.34341,9.095238095238097,3,0.4535,0.397301,11.666666666666666,3,1.3571428571428572,2.769230769230769,-0.6,0.4,0.19999999999999996,0.3333333333333333,0.0,0.6666666666666666,-1.4,-5.3999999999999995,-2.5999999999999996,1.4,2.8000000000000007,-0.8,-0.2,-0.3333333333333335,0.0,1.0,-1.666666666666667,4.333333333333333,1.0,0.0
1586,81,89,0,0.9135,0.865739,11.333333333333334,2,1.7708999999999997,1.3029,13.052631578947368,9,2.9293650793650796,2.2142857142857144,-0.2,0.0,0.19999999999999996,0.0,0.3333333333333333,0.6666666666666666,-0.3999999999999999,-5.0,-2.1999999999999997,-2.5999999999999996,1.4000000000000004,2.0,-0.4,-2.0,-8.333333333333334,-4.333333333333333,-4.666666666666667,-5.333333333333332,-0.3333333333333335,0.3333333333333333
1587,229,74,0,0.7495,0.679627,12.238095238095235,9,1.9777,1.42507,10.52,5,3.1436507936507936,2.3076923076923075,,,,,,,,,,,,,,,,,,,,
1588,227,92,3,0.2355,0.111527,6.923076923076923,6,2.5845,1.56707,6.176470588235294,14,3.4615384615384617,2.1538461538461537,,,,,,,,,,,,,,,,,,,,
1589,73,78,0,0.2355,0.385841,13.0,11,2.6379,1.97143,15.05,4,2.6923076923076925,2.142857142857143,0.2,0.0,-0.19999999999999996,0.0,0.6666666666666666,0.3333333333333333,1.2000000000000002,1.1999999999999993,0.8000000000000003,0.0,-1.0,0.0,0.0,-0.6666666666666667,-2.333333333333334,-2.0,1.333333333333333,-3.333333333333334,-2.333333333333333,0.0
1590,220,81,0,1.678,1.43652,8.866666666666667,15,1.0285,1.02566,12.952380952380953,2,2.0714285714285716,2.357142857142857,,,,,,,,,,,,,,,,,,,,
1591,92,219,1,1.9813,1.02549,6.411764705882353,1,0.6769,0.353128,14.434782608695652,1,2.000793650793651,3.5714285714285716,,,,,,,,,,,,,,,,,,,,
1592,78,229,3,1.0147,0.755654,18.38095238095238,4,1.6276000000000002,1.03714,5.92,6,1.4285714285714286,1.7142857142857142,,,,,,,,,,,,,,,,,,,,
1593,75,72,3,1.3692,1.14952,13.15,6,1.3203,1.10472,12.470588235294118,2,1.9095238095238096,3.2158730158730156,0.39999999999999997,-0.4,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6000000000000001,-0.3999999999999986,2.2,-1.2000000000000002,-2.5999999999999996,-0.19999999999999996,0.0,-0.33333333333333326,-4.666666666666667,-1.6666666666666665,-1.666666666666666,1.333333333333334,0.0,0.0
1594,89,86,0,0.8258000000000001,1.55962,13.44,5,1.9688,2.40631,5.0,12,3.7857142857142856,3.215079365079365,0.4,0.0,-0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,10.4,4.0,1.6000000000000005,-2.4000000000000004,0.8,0.4,0.6666666666666667,1.666666666666666,1.0,5.0,2.0,1.3333333333333335,0.0
1595,82,227,0,0.4323,1.13843,17.85,2,2.3997,2.6517,9.0,17,3.0,1.1896825396825397,,,,,,,,,,,,,,,,,,,,
1596,90,73,3,2.7696,3.28471,15.307692307692308,5,0.1566,1.06613,11.476190476190476,6,1.5960317460317461,3.2857142857142856,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,-0.40000000000000013,-1.4000000000000004,0.39999999999999947,0.39999999999999947,2.1999999999999993,0.6000000000000001,-0.2,0.6666666666666667,3.666666666666666,0.666666666666667,-1.666666666666667,9.333333333333334,2.0,0.0
1597,228,83,3,1.2163,1.13706,15.333333333333334,12,1.4962,1.31588,11.961538461538462,5,3.4285714285714284,4.285714285714286,-0.8,0.4,0.4,0.0,0.0,1.0,-1.0,0.1999999999999993,-1.4000000000000004,-2.8,-2.6000000000000014,0.19999999999999996,0.0,-1.6666666666666667,-6.333333333333334,-2.666666666666666,-1.0,3.0,-0.6666666666666666,0.0
1598,87,88,1,2.0808,1.07481,15.136363636363637,4,0.6134999999999999,0.433994,23.133333333333333,3,1.6923076923076923,1.2307692307692308,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.8,-9.0,-1.799999999999999,-3.4000000000000004,4.800000000000001,0.4,0.0,-1.3333333333333333,0.6666666666666661,0.0,-2.333333333333334,-1.6666666666666679,-0.33333333333333304,0.3333333333333333
1599,74,80,3,2.5794,3.54699,11.352941176470589,15,0.3072,1.487,14.130434782608695,5,1.7692307692307692,4.571428571428571,-0.39999999999999997,-0.2,0.6,0.0,0.0,1.0,-0.8,-3.200000000000001,-0.6000000000000005,-0.7999999999999998,2.0,0.5999999999999999,0.2,-1.3333333333333333,-9.999999999999998,-2.333333333333334,-2.0,1.0,1.3333333333333335,0.0
1600,73,74,1,1.0273,0.589633,9.962962962962964,4,1.588,0.840403,14.0,4,1.7142857142857142,1.5,0.39999999999999997,-0.2,-0.19999999999999996,0.0,0.6666666666666666,0.3333333333333333,1.2,-2.8000000000000007,-0.20000000000000018,1.7999999999999998,-1.5999999999999996,-0.5999999999999999,0.0,-0.33333333333333337,-0.3333333333333339,0.33333333333333304,0.33333333333333304,-4.333333333333332,-1.3333333333333335,0.0
1601,227,228,0,0.8002,0.947712,4.217391304347826,6,1.9465,1.7562,10.4,4,4.929365079365079,2.5714285714285716,,,,,,,,,,,,,,,,,,,,
1602,80,89,1,0.5613999999999999,1.11454,11.586206896551724,4,2.2213,2.21163,9.476190476190476,9,4.0,1.7857142857142858,0.0,0.2,-0.2,0.3333333333333333,0.0,0.6666666666666666,0.19999999999999996,3.5999999999999996,-1.2000000000000002,-0.20000000000000018,-2.4000000000000004,-1.0,-0.4,-0.6666666666666666,2.666666666666668,1.6666666666666665,0.0,-0.33333333333333215,-0.6666666666666665,0.0
1603,219,87,3,1.34,0.663819,18.944444444444443,10,1.259,0.638341,13.75,0,1.9293650793650794,2.4285714285714284,,,,,,,,,,,,,,,,,,,,
