,wins,draws,losses,oppos_wins,oppos_draws,oppos_losses,goals,shots,shotontarget,cornerkicks,fouls,yellowcards,redcards,oppos_goals,oppos_shots,oppos_shotontarget,oppos_cornerkicks,oppos_fouls,oppos_yellowcards,oppos_redcards
26,0.0,-0.4,0.39999999999999997,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.1999999999999993,2.3999999999999995,-1.8000000000000007,0.0,0.2,0.6666666666666666,-11.0,-3.6666666666666665,-5.000000000000001,3.0,0.6666666666666667,0.0
27,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,
29,0.4,-0.2,-0.2,0.0,0.0,1.0,0.19999999999999996,-4.000000000000002,-1.5999999999999996,-2.0,2.1999999999999993,0.19999999999999996,0.4,-3.3333333333333335,-1.0,-2.0,-0.666666666666667,0.3333333333333339,1.6666666666666667,0.3333333333333333
30,-0.20000000000000007,0.4,-0.2,0.0,0.3333333333333333,0.6666666666666666,-0.6000000000000001,-0.8000000000000007,0.0,-0.7999999999999998,-0.40000000000000036,-0.40000000000000013,0.0,-1.6666666666666667,-7.333333333333334,-2.333333333333334,-1.666666666666667,-5.333333333333332,-2.0,0.0
31,0.0,0.2,-0.2,1.0,0.0,0.0,0.8,10.2,1.6000000000000005,3.6,-3.5999999999999996,-0.8000000000000003,0.0,1.3333333333333333,13.333333333333334,3.666666666666667,5.333333333333334,3.0,0.33333333333333326,-0.3333333333333333
32,,,,,,,,,,,,,,,,,,,,
33,0.19999999999999996,0.0,-0.2,0.6666666666666666,0.3333333333333333,0.0,1.6,8.600000000000001,4.6,0.7999999999999998,-0.6000000000000014,0.0,0.0,0.6666666666666667,-1.333333333333334,2.0,-2.0,-2.0,-0.9999999999999998,0.0
34,0.2,0.0,-0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.19999999999999996,0.0,2.0,-1.1999999999999993,1.200000000000001,0.40000000000000013,-0.6,0.6666666666666667,3.333333333333334,3.0,-3.333333333333334,1.666666666666666,1.3333333333333335,0.0
35,,,,,,,,,,,,,,,,,,,,
36,-0.39999999999999997,0.4,0.0,0.0,0.0,1.0,-0.40000000000000013,1.0,0.0,-1.2000000000000002,-1.4000000000000004,0.0,-0.4,-2.0,-16.333333333333336,-7.666666666666666,-8.333333333333332,2.333333333333334,2.0,0.3333333333333333
37,-0.2,0.0,0.19999999999999996,0.0,0.6666666666666666,0.3333333333333333,-1.6,1.200000000000001,-0.7999999999999998,0.7999999999999998,3.8000000000000007,0.5999999999999999,0.0,-0.33333333333333337,-6.0,-1.333333333333333,-3.6666666666666665,3.333333333333334,1.0,0.0
38,0.0,0.6,-0.6000000000000001,1.0,0.0,0.0,0.7999999999999999,-1.4000000000000004,0.19999999999999973,0.7999999999999998,5.199999999999999,0.40000000000000013,0.0,2.0,6.999999999999998,4.666666666666666,3.333333333333333,-1.666666666666666,0.3333333333333333,-0.3333333333333333
39,,,,,,,,,,,,,,,,,,,,
40,0.19999999999999996,-0.39999999999999997,0.2,0.3333333333333333,0.0,0.6666666666666666,-1.0,-8.8,-4.199999999999999,-0.20000000000000018,-0.5999999999999996,-0.19999999999999996,0.0,0.0,-7.666666666666666,-3.333333333333333,-4.0,3.666666666666666,0.6666666666666665,-0.3333333333333333
41,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,
43,-0.2,-0.2,0.4,0.3333333333333333,0.0,0.6666666666666666,-0.6000000000000001,-2.4000000000000004,0.3999999999999999,-2.2,-1.8000000000000007,-0.19999999999999996,0.0,-0.6666666666666667,11.333333333333334,7.0,1.333333333333334,-1.333333333333334,0.0,0.0
44,0.4,-0.4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.40000000000000013,-2.799999999999999,-1.2000000000000002,-3.6000000000000005,0.1999999999999993,1.2000000000000002,0.0,-1.0,1.333333333333334,1.333333333333334,0.0,-0.3333333333333339,-0.6666666666666666,0.0
45,-0.39999999999999997,0.2,0.19999999999999996,0.0,0.3333333333333333,0.6666666666666666,-0.40000000000000013,-2.5999999999999996,-0.8000000000000003,1.0,1.4000000000000004,0.0,0.2,-1.3333333333333335,-13.000000000000002,-7.666666666666666,-4.666666666666666,0.0,2.6666666666666665,0.3333333333333333
46,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,
48,-0.4,0.2,0.2,0.3333333333333333,0.0,0.6666666666666666,-1.5999999999999999,-5.199999999999999,-2.2,1.4000000000000004,1.0,1.5999999999999999,0.0,0.0,6.999999999999998,3.0000000000000004,3.0,5.333333333333334,1.0,0.0
49,0.6,-0.2,-0.39999999999999997,0.3333333333333333,0.6666666666666666,0.0,1.4,0.0,1.6000000000000005,-1.7999999999999998,0.5999999999999996,-1.4,0.2,0.3333333333333335,14.666666666666664,4.0,8.333333333333334,-2.333333333333332,-0.6666666666666667,-0.3333333333333333
50,0.0,0.39999999999999997,-0.4,0.6666666666666666,0.0,0.3333333333333333,0.6000000000000001,3.5999999999999996,1.4,-1.1999999999999993,-0.7999999999999989,2.0,-0.2,0.33333333333333337,-4.333333333333334,1.0000000000000004,-1.3333333333333335,-3.333333333333332,-1.3333333333333335,0.0
51,0.20000000000000007,0.0,-0.2,0.6666666666666666,0.0,0.3333333333333333,2.4000000000000004,9.4,4.6000000000000005,-1.3999999999999995,1.5999999999999996,-0.3999999999999999,0.0,0.33333333333333326,3.0,-0.3333333333333339,0.33333333333333304,-4.0,-2.0,0.6666666666666667
52,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,
54,0.2,-0.4,0.19999999999999996,0.3333333333333333,0.6666666666666666,0.0,-0.8000000000000003,0.6000000000000014,0.0,-0.20000000000000018,0.5999999999999996,0.19999999999999996,0.0,1.3333333333333335,0.0,0.6666666666666661,-1.333333333333333,-1.0,-1.6666666666666667,0.0
55,-0.2,0.2,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,-0.40000000000000036,-0.20000000000000018,-3.0,1.1999999999999993,-0.6000000000000001,0.0,1.3333333333333335,9.333333333333332,6.0,1.333333333333334,-3.666666666666667,-1.666666666666667,0.0
56,,,,,,,,,,,,,,,,,,,,
57,-0.6,0.8,-0.2,0.0,0.3333333333333333,0.6666666666666666,-0.6000000000000001,1.6000000000000014,-0.6000000000000001,2.1999999999999997,-2.799999999999999,0.0,-0.2,-2.0,-3.333333333333334,-3.6666666666666665,-1.0000000000000004,0.0,-0.33333333333333326,0.0
58,,,,,,,,,,,,,,,,,,,,
59,0.2,-0.19999999999999996,0.0,0.3333333333333333,0.0,0.6666666666666666,-0.19999999999999996,-1.0,-0.7999999999999998,-1.0,1.200000000000001,0.6000000000000001,-0.2,-1.3333333333333335,-8.666666666666666,-1.6666666666666665,-5.666666666666666,0.33333333333333215,0.0,0.6666666666666666
60,0.0,-0.2,0.2,0.3333333333333333,0.0,0.6666666666666666,-1.4,-7.6,-3.1999999999999997,-3.8000000000000007,-2.8000000000000007,-0.5999999999999999,-0.2,-1.3333333333333335,-11.666666666666664,-6.333333333333334,-5.0,0.33333333333333215,1.0,0.0
61,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,
63,-0.2,0.0,0.19999999999999996,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.19999999999999996,3.1999999999999993,2.0,-1.5999999999999996,-0.6000000000000014,0.19999999999999996,0.0,0.3333333333333335,7.333333333333334,4.666666666666666,1.0,1.666666666666666,-2.3333333333333335,0.0
64,-0.4,0.4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.4,-1.5999999999999996,0.5999999999999996,0.20000000000000018,-0.40000000000000036,-0.19999999999999973,0.0,-0.33333333333333337,-0.3333333333333339,-0.3333333333333339,0.666666666666667,-3.666666666666666,-0.33333333333333326,0.3333333333333333
65,0.4,-0.39999999999999997,0.0,1.0,0.0,0.0,0.19999999999999996,-6.200000000000001,-0.3999999999999999,-5.6000000000000005,1.5999999999999996,-0.40000000000000013,0.2,1.6666666666666667,-3.0,0.0,3.3333333333333335,-3.000000000000001,-2.0,0.0
66,0.6000000000000001,-0.6000000000000001,0.0,0.6666666666666666,0.3333333333333333,0.0,1.4000000000000001,2.799999999999999,2.6000000000000005,-1.0,2.200000000000001,-0.9999999999999998,0.0,2.333333333333333,5.333333333333332,2.666666666666667,-0.666666666666667,3.0,-0.33333333333333326,-0.3333333333333333
67,0.2,0.0,-0.2,0.3333333333333333,0.0,0.6666666666666666,0.0,-0.8000000000000007,-0.39999999999999947,0.5999999999999996,3.4000000000000004,-0.20000000000000018,0.4,-0.33333333333333337,-1.3333333333333321,-1.0,1.0,0.6666666666666661,0.0,0.0
68,-0.6000000000000001,0.2,0.4,1.0,0.0,0.0,-0.6000000000000001,-2.5999999999999996,-2.6,1.5999999999999996,-0.40000000000000036,0.19999999999999996,0.0,1.0000000000000002,0.33333333333333215,-0.666666666666667,2.3333333333333335,2.333333333333332,-0.33333333333333326,0.0
69,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,
73,-0.2,0.2,0.0,0.6666666666666666,0.3333333333333333,0.0,1.2000000000000002,6.199999999999999,3.8,1.5999999999999996,0.0,1.0,0.0,1.0000000000000002,8.000000000000002,5.0,7.666666666666668,-12.333333333333332,0.0,0.0
74,0.2,0.0,-0.2,0.6666666666666666,0.0,0.3333333333333333,1.0,10.0,2.2,1.3999999999999995,-2.5999999999999996,0.19999999999999973,0.2,2.666666666666667,7.333333333333334,4.0,0.0,-2.0,0.33333333333333304,-0.3333333333333333
75,,,,,,,,,,,,,,,,,,,,
76,0.6000000000000001,-0.6,0.0,0.0,1.0,0.0,1.0,1.1999999999999993,2.4000000000000004,0.0,1.6000000000000014,-1.1999999999999997,0.0,0.0,8.666666666666664,3.666666666666667,4.333333333333333,0.0,0.0,0.0
77,-0.2,0.0,0.19999999999999996,0.3333333333333333,0.0,0.6666666666666666,-0.5999999999999999,-4.200000000000001,-2.4,-1.0,-1.3999999999999986,-1.0000000000000002,0.0,-1.0,-8.999999999999998,-9.0,-10.666666666666668,0.0,1.0,0.0
78,0.2,-0.2,0.0,0.0,0.6666666666666666,0.3333333333333333,-0.3999999999999999,2.5999999999999996,0.0,2.8,1.4000000000000004,1.4000000000000001,-0.4,-0.6666666666666667,-7.333333333333333,-2.0,-5.0,0.0,-0.6666666666666667,0.0
79,-0.19999999999999996,-0.2,0.39999999999999997,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1.0000000000000002,0.0,-1.1999999999999997,1.3999999999999995,-2.5999999999999996,0.0,-0.4,-0.6666666666666665,0.33333333333333215,-1.333333333333333,-0.33333333333333304,3.0,-1.0,0.0
80,,,,,,,,,,,,,,,,,,,,
81,0.4,-0.2,-0.2,0.0,1.0,0.0,1.8,-1.0,3.0,0.40000000000000036,-3.0,-1.6,0.0,0.0,5.666666666666666,1.3333333333333335,0.666666666666667,-1.6666666666666679,-2.6666666666666665,0.0
82,0.0,0.0,0.0,0.0,0.0,1.0,-0.6000000000000001,-4.0,-2.0,-0.6000000000000005,1.8000000000000007,0.20000000000000018,0.0,-2.0,-2.666666666666666,-4.0,1.333333333333334,-1.333333333333334,0.3333333333333335,-0.3333333333333333
83,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,,,,,,
85,0.0,-0.2,0.2,0.0,0.0,1.0,-0.3999999999999999,-4.600000000000001,-2.6000000000000005,1.1999999999999993,0.1999999999999993,0.0,-0.2,-1.666666666666667,-12.333333333333332,-6.0,-5.333333333333332,-1.666666666666667,0.33333333333333326,0.0
86,,,,,,,,,,,,,,,,,,,,
87,-0.20000000000000007,0.0,0.2,0.0,0.3333333333333333,0.6666666666666666,0.20000000000000018,1.8000000000000007,0.1999999999999993,2.8,0.0,-0.40000000000000013,0.2,-1.0,-1.0,-1.6666666666666665,-0.9999999999999996,3.666666666666666,0.3333333333333335,0.6666666666666666
88,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,-4.4,0.0,0.5999999999999996,0.8000000000000007,0.3999999999999999,0.2,1.3333333333333335,10.666666666666668,5.000000000000001,3.666666666666667,-3.666666666666666,-1.0,0.0
89,-0.2,0.2,0.0,0.0,0.6666666666666666,0.3333333333333333,0.8,6.2,2.2,1.8000000000000003,-0.8000000000000007,0.19999999999999996,0.0,-0.33333333333333326,-0.6666666666666679,0.6666666666666661,-0.6666666666666661,0.6666666666666661,-0.3333333333333335,0.0
90,,,,,,,,,,,,,,,,,,,,
91,0.39999999999999997,0.2,-0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.40000000000000013,-3.200000000000001,0.40000000000000036,-1.0,1.799999999999999,1.8000000000000003,0.4,1.3333333333333335,10.666666666666666,6.666666666666666,5.666666666666666,2.0,0.33333333333333337,0.0
92,0.2,-0.2,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,5.0,2.5999999999999996,1.8000000000000003,-1.0,1.4,-0.4,0.6666666666666667,0.3333333333333339,2.666666666666667,1.0,2.0,-1.3333333333333335,0.0
93,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,
95,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,-1.799999999999999,-1.7999999999999998,-1.3999999999999995,1.5999999999999996,0.3999999999999999,0.0,-2.3333333333333335,-6.666666666666666,-5.0,-5.333333333333332,4.333333333333332,0.6666666666666665,1.3333333333333333
96,-0.4,0.2,0.2,0.6666666666666666,0.0,0.3333333333333333,-1.0000000000000002,-3.0,-1.5999999999999996,-4.4,4.199999999999999,0.6000000000000001,0.0,0.6666666666666666,5.0,2.333333333333333,1.666666666666667,0.6666666666666679,-0.6666666666666667,0.0
97,-0.2,-0.2,0.4,0.0,0.0,1.0,-0.8,-2.799999999999999,-1.2000000000000002,-4.6,-1.3999999999999986,-1.4,-0.2,-3.0,-7.333333333333333,-8.0,-7.0,1.666666666666666,-0.3333333333333335,0.0
98,0.19999999999999996,-0.2,0.0,1.0,0.0,0.0,0.3999999999999999,4.800000000000001,1.5999999999999996,0.5999999999999996,-1.0,-0.6000000000000001,-0.2,2.3333333333333335,0.0,0.0,0.666666666666667,-1.0,0.33333333333333304,0.0
99,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,
101,-0.4,0.2,0.2,0.0,0.3333333333333333,0.6666666666666666,-0.8,3.5999999999999996,-0.1999999999999993,-0.39999999999999947,0.1999999999999993,0.20000000000000018,-0.4,-1.0,8.666666666666666,3.0,4.0,-0.33333333333333215,-1.3333333333333335,0.0
102,,,,,,,,,,,,,,,,,,,,
103,-0.6000000000000001,0.0,0.6000000000000001,0.0,0.3333333333333333,0.6666666666666666,-1.2,-10.200000000000001,-4.0,-2.8,0.5999999999999996,-0.6000000000000001,0.0,-1.0,-17.333333333333332,-10.666666666666668,-10.666666666666668,-2.333333333333334,-0.3333333333333335,0.3333333333333333
104,,,,,,,,,,,,,,,,,,,,
105,0.6,0.2,-0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.8,3.5999999999999996,1.5999999999999996,3.4,0.40000000000000036,0.0,-0.2,0.33333333333333337,3.0,2.666666666666666,4.000000000000001,-3.666666666666666,-0.3333333333333335,0.0
106,0.0,-0.2,0.2,0.6666666666666666,0.0,0.3333333333333333,-0.40000000000000013,-2.799999999999999,-1.8000000000000003,0.39999999999999947,2.5999999999999996,0.7999999999999998,0.0,0.3333333333333333,-3.0,-0.3333333333333339,-5.333333333333334,-3.666666666666666,0.0,-0.3333333333333333
107,-0.2,0.19999999999999996,0.0,0.0,0.3333333333333333,0.6666666666666666,-0.6000000000000001,-10.400000000000002,-3.8,-7.3999999999999995,3.0,-1.0000000000000002,0.4,-1.0,-3.666666666666666,-3.9999999999999996,-3.3333333333333335,-3.333333333333333,0.6666666666666667,0.0
108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1999999999999997,3.3999999999999995,-4.0,0.6000000000000001,0.2,1.6666666666666667,11.333333333333334,6.333333333333332,4.333333333333334,-6.333333333333333,-0.6666666666666667,-0.6666666666666666
109,-0.19999999999999996,0.2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,-1.0,0.5999999999999996,-1.2000000000000002,-2.799999999999999,-1.0,0.0,0.0,0.6666666666666661,-2.0,4.0,-3.0,-0.33333333333333337,-0.3333333333333333
110,0.0,-0.2,0.2,0.0,0.6666666666666666,0.3333333333333333,0.40000000000000013,1.1999999999999993,1.2000000000000002,0.40000000000000036,-1.3999999999999986,0.3999999999999999,-0.2,-0.3333333333333333,8.333333333333334,3.666666666666667,2.0,-1.0,-0.6666666666666665,0.0
111,0.6000000000000001,-0.2,-0.4,0.3333333333333333,0.6666666666666666,0.0,0.6000000000000001,2.0,2.0,2.0,-0.8000000000000007,1.6,0.4,0.33333333333333326,8.666666666666666,7.333333333333334,3.333333333333333,-1.333333333333334,-1.3333333333333335,0.0
112,-0.19999999999999996,0.0,0.2,1.0,0.0,0.0,-0.19999999999999996,-0.5999999999999996,1.5999999999999996,-1.0,-0.40000000000000036,1.0000000000000002,0.0,1.3333333333333335,11.0,5.333333333333334,4.0,-2.0,-0.6666666666666667,-0.3333333333333333
113,,,,,,,,,,,,,,,,,,,,
114,0.19999999999999996,-0.2,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6000000000000001,11.399999999999999,3.6,3.2,1.1999999999999993,-0.3999999999999999,-0.2,1.3333333333333335,5.666666666666666,3.333333333333333,-0.33333333333333304,1.666666666666667,1.3333333333333335,0.0
115,0.6000000000000001,0.0,-0.6,1.0,0.0,0.0,0.20000000000000018,-0.40000000000000036,0.0,0.20000000000000018,1.200000000000001,0.6000000000000001,0.0,1.0,3.0,1.0,2.6666666666666665,-3.666666666666667,-0.3333333333333335,0.3333333333333333
116,,,,,,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,,,
119,-0.8,0.2,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,-2.1999999999999997,-4.0,-2.2,-3.9999999999999996,1.3999999999999986,1.2,0.2,0.0,-2.333333333333332,-0.33333333333333304,0.0,2.333333333333334,-1.0,0.0
120,,,,,,,,,,,,,,,,,,,,
121,-0.2,0.0,0.19999999999999996,0.6666666666666666,0.0,0.3333333333333333,-0.3999999999999999,-3.9999999999999982,-0.20000000000000018,-1.5999999999999996,-2.3999999999999986,0.3999999999999999,0.0,0.3333333333333335,7.0,3.999999999999999,-0.3333333333333339,-2.666666666666666,-0.6666666666666667,0.0
122,,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,
124,-0.6000000000000001,0.2,0.4,0.3333333333333333,0.0,0.6666666666666666,-1.0,-5.200000000000001,-2.2,-3.8000000000000007,2.5999999999999996,0.20000000000000018,-0.4,-0.3333333333333335,-12.666666666666666,-6.0,-2.666666666666667,3.333333333333332,1.3333333333333333,0.0
125,,,,,,,,,,,,,,,,,,,,
126,-0.2,0.2,0.0,0.0,0.3333333333333333,0.6666666666666666,-0.8,-11.799999999999999,-5.6,-7.2,0.40000000000000036,-1.4,0.2,-0.6666666666666666,-0.3333333333333339,-1.6666666666666665,2.333333333333333,-5.333333333333333,-0.9999999999999998,-0.3333333333333333
127,-0.6,0.4,0.2,0.0,0.6666666666666666,0.3333333333333333,0.20000000000000018,3.200000000000001,0.0,-1.5999999999999996,0.20000000000000107,-0.6000000000000001,0.0,-0.6666666666666667,-6.666666666666668,-3.0,1.3333333333333335,1.666666666666666,0.3333333333333333,0.0
128,0.20000000000000007,0.0,-0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6000000000000001,-4.0,-2.5999999999999996,0.7999999999999998,-1.1999999999999993,-0.8,0.0,-0.33333333333333326,-0.6666666666666661,-1.0,1.666666666666667,-0.3333333333333339,-2.0,0.0
129,-0.19999999999999996,-0.4,0.6,0.3333333333333333,0.6666666666666666,0.0,-0.40000000000000013,2.799999999999999,0.0,2.8000000000000007,1.4000000000000004,0.20000000000000018,0.4,0.33333333333333337,5.0,3.0,0.0,0.0,-0.6666666666666667,0.0
130,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,
133,0.39999999999999997,0.0,-0.39999999999999997,0.6666666666666666,0.0,0.3333333333333333,0.3999999999999999,-0.5999999999999996,0.6000000000000005,-1.0,-1.5999999999999996,-0.3999999999999999,0.2,0.6666666666666667,3.666666666666666,-1.0,5.666666666666666,-7.0,-1.3333333333333333,0.0
134,0.0,0.2,-0.2,0.6666666666666666,0.0,0.3333333333333333,-0.40000000000000013,-5.6,-0.7999999999999998,-2.8,-1.5999999999999996,-0.19999999999999996,0.2,1.6666666666666667,-5.333333333333334,-0.3333333333333339,1.333333333333334,1.6666666666666679,-1.3333333333333335,0.0
135,-0.2,-0.2,0.39999999999999997,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.6,-4.0,-1.1999999999999997,-2.0,0.0,-0.6000000000000001,0.2,-0.33333333333333326,6.333333333333332,2.333333333333333,-0.666666666666667,4.0,-0.6666666666666667,0.3333333333333333
136,0.0,-0.2,0.2,0.3333333333333333,0.6666666666666666,0.0,0.6000000000000001,4.600000000000001,3.4000000000000004,1.3999999999999995,-0.7999999999999989,1.2000000000000002,0.0,0.6666666666666667,-3.333333333333333,-1.0,-1.0,-4.666666666666667,-1.6666666666666667,0.3333333333333333
137,0.0,0.4,-0.4,0.3333333333333333,0.6666666666666666,0.0,-0.20000000000000018,0.3999999999999986,1.2000000000000002,2.8,-2.6000000000000014,-0.19999999999999973,0.0,1.3333333333333335,2.333333333333332,1.666666666666667,1.0,-5.666666666666666,-2.0,0.0
138,,,,,,,,,,,,,,,,,,,,
139,-0.39999999999999997,0.39999999999999997,0.0,0.6666666666666666,0.3333333333333333,0.0,-1.0,-9.400000000000002,-2.3999999999999995,-2.8,0.1999999999999993,0.6000000000000001,-0.2,0.6666666666666666,-10.333333333333334,-3.0000000000000004,-5.0,-4.333333333333334,-0.6666666666666667,0.0
140,,,,,,,,,,,,,,,,,,,,
